DateTime,Temp,Intensity,Treatment
2021-04-21 23:30:00,15.441367149353,0,Ambient
2021-04-21 23:33:00,15.441367149353,0,Ambient
2021-04-21 23:36:00,15.3984670639038,0,Ambient
2021-04-21 23:39:00,15.3984670639038,0,Ambient
2021-04-21 23:42:00,15.441367149353,0,Ambient
2021-04-21 23:45:00,15.3984670639038,0,Ambient
2021-04-21 23:48:00,15.3555660247803,0,Ambient
2021-04-21 23:51:00,15.441367149353,0,Ambient
2021-04-21 23:54:00,15.3555660247803,0,Ambient
2021-04-21 23:57:00,15.3984670639038,0,Ambient
2021-04-22 00:00:00,15.3984670639038,0,Ambient
2021-04-22 00:03:00,15.3555660247803,0,Ambient
2021-04-22 00:06:00,15.3555660247803,0,Ambient
2021-04-22 00:09:00,15.3555660247803,0,Ambient
2021-04-22 00:12:00,15.3555660247803,0,Ambient
2021-04-22 00:15:00,15.3555660247803,0,Ambient
2021-04-22 00:18:00,15.3555660247803,0,Ambient
2021-04-22 00:21:00,15.3126659393311,0,Ambient
2021-04-22 00:24:00,15.3126659393311,0,Ambient
2021-04-22 00:27:00,15.3126659393311,0,Ambient
2021-04-22 00:30:00,15.3126659393311,0,Ambient
2021-04-22 00:33:00,15.3126659393311,0,Ambient
2021-04-22 00:36:00,15.3126659393311,0,Ambient
2021-04-22 00:39:00,15.3126659393311,0,Ambient
2021-04-22 00:42:00,15.3126659393311,0,Ambient
2021-04-22 00:45:00,15.2697658538818,0,Ambient
2021-04-22 00:48:00,15.2697658538818,0,Ambient
2021-04-22 00:51:00,15.2268648147583,0,Ambient
2021-04-22 00:54:00,15.2697658538818,0,Ambient
2021-04-22 00:57:00,15.2268648147583,0,Ambient
2021-04-22 01:00:00,15.1839647293091,0,Ambient
2021-04-22 01:03:00,15.2697658538818,0,Ambient
2021-04-22 01:06:00,15.2268648147583,0,Ambient
2021-04-22 01:09:00,15.2268648147583,0,Ambient
2021-04-22 01:12:00,15.2268648147583,0,Ambient
2021-04-22 01:15:00,15.2268648147583,0,Ambient
2021-04-22 01:18:00,15.2268648147583,0.209999993443489,Ambient
2021-04-22 01:21:00,15.1839647293091,0,Ambient
2021-04-22 01:24:00,15.1839647293091,0,Ambient
2021-04-22 01:27:00,15.1839647293091,0,Ambient
2021-04-22 01:30:00,15.1839647293091,0,Ambient
2021-04-22 01:33:00,15.1839647293091,0,Ambient
2021-04-22 01:36:00,15.1410646438599,0,Ambient
2021-04-22 01:39:00,15.1410646438599,0,Ambient
2021-04-22 01:42:00,15.1410646438599,0,Ambient
2021-04-22 01:45:00,15.0981636047363,0,Ambient
2021-04-22 01:48:00,15.0981636047363,0,Ambient
2021-04-22 01:51:00,15.1410646438599,0,Ambient
2021-04-22 01:54:00,15.0552644729614,0,Ambient
2021-04-22 01:57:00,15.0552644729614,0,Ambient
2021-04-22 02:00:00,15.0552644729614,0,Ambient
2021-04-22 02:03:00,15.0552644729614,0,Ambient
2021-04-22 02:06:00,15.0552644729614,0,Ambient
2021-04-22 02:09:00,15.0981636047363,0,Ambient
2021-04-22 02:12:00,15.0552644729614,0,Ambient
2021-04-22 02:15:00,15.0123634338379,0,Ambient
2021-04-22 02:18:00,15.0123634338379,0,Ambient
2021-04-22 02:21:00,15.0123634338379,0,Ambient
2021-04-22 02:24:00,15.0123634338379,0,Ambient
2021-04-22 02:27:00,15.0123634338379,0,Ambient
2021-04-22 02:30:00,15.0123634338379,0,Ambient
2021-04-22 02:33:00,15.0123634338379,0,Ambient
2021-04-22 02:36:00,14.9694633483887,0,Ambient
2021-04-22 02:39:00,15.0123634338379,0,Ambient
2021-04-22 02:42:00,14.9694633483887,0,Ambient
2021-04-22 02:45:00,14.9694633483887,0,Ambient
2021-04-22 02:48:00,14.9694633483887,0,Ambient
2021-04-22 02:51:00,14.9694633483887,0,Ambient
2021-04-22 02:54:00,14.9265623092651,0,Ambient
2021-04-22 02:57:00,14.8836622238159,0,Ambient
2021-04-22 03:00:00,14.9265623092651,0,Ambient
2021-04-22 03:03:00,14.8836622238159,0,Ambient
2021-04-22 03:06:00,14.8836622238159,0,Ambient
2021-04-22 03:09:00,14.8836622238159,0,Ambient
2021-04-22 03:12:00,14.8836622238159,0.209999993443489,Ambient
2021-04-22 03:15:00,14.8836622238159,0,Ambient
2021-04-22 03:18:00,14.8407621383667,0,Ambient
2021-04-22 03:21:00,14.8407621383667,0,Ambient
2021-04-22 03:24:00,14.8407621383667,0,Ambient
2021-04-22 03:27:00,14.8407621383667,0,Ambient
2021-04-22 03:30:00,14.8407621383667,0,Ambient
2021-04-22 03:33:00,14.8407621383667,0,Ambient
2021-04-22 03:36:00,14.8407621383667,0,Ambient
2021-04-22 03:39:00,14.8407621383667,0,Ambient
2021-04-22 03:42:00,14.8407621383667,0,Ambient
2021-04-22 03:45:00,14.8407621383667,0,Ambient
2021-04-22 03:48:00,14.7978610992432,0,Ambient
2021-04-22 03:51:00,14.7978610992432,0,Ambient
2021-04-22 03:54:00,14.7978610992432,0,Ambient
2021-04-22 03:57:00,14.7978610992432,0,Ambient
2021-04-22 04:00:00,14.7978610992432,0,Ambient
2021-04-22 04:03:00,14.7549610137939,0,Ambient
2021-04-22 04:06:00,14.7549610137939,0,Ambient
2021-04-22 04:09:00,14.7549610137939,0,Ambient
2021-04-22 04:12:00,14.7549610137939,0,Ambient
2021-04-22 04:15:00,14.7120609283447,0,Ambient
2021-04-22 04:18:00,14.7120609283447,0,Ambient
2021-04-22 04:21:00,14.7120609283447,0,Ambient
2021-04-22 04:24:00,14.7549610137939,0,Ambient
2021-04-22 04:27:00,14.7120609283447,0,Ambient
2021-04-22 04:30:00,14.7120609283447,0,Ambient
2021-04-22 04:33:00,14.7120609283447,0,Ambient
2021-04-22 04:36:00,14.7549610137939,0,Ambient
2021-04-22 04:39:00,14.6691598892212,0,Ambient
2021-04-22 04:42:00,14.7120609283447,0,Ambient
2021-04-22 04:45:00,14.6691598892212,0,Ambient
2021-04-22 04:48:00,14.7120609283447,0,Ambient
2021-04-22 04:51:00,14.626259803772,0,Ambient
2021-04-22 04:54:00,14.6691598892212,0,Ambient
2021-04-22 04:57:00,14.626259803772,0,Ambient
2021-04-22 05:00:00,14.626259803772,0,Ambient
2021-04-22 05:03:00,14.6691598892212,0,Ambient
2021-04-22 05:06:00,14.626259803772,0.209999993443489,Ambient
2021-04-22 05:09:00,14.6691598892212,0,Ambient
2021-04-22 05:12:00,14.626259803772,0,Ambient
2021-04-22 05:15:00,14.626259803772,0,Ambient
2021-04-22 05:18:00,14.626259803772,0,Ambient
2021-04-22 05:21:00,14.5833597183228,0,Ambient
2021-04-22 05:24:00,14.626259803772,0,Ambient
2021-04-22 05:27:00,14.5833597183228,0,Ambient
2021-04-22 05:30:00,14.626259803772,0,Ambient
2021-04-22 05:33:00,14.5833597183228,0,Ambient
2021-04-22 05:36:00,14.5833597183228,0,Ambient
2021-04-22 05:39:00,14.5404586791992,0,Ambient
2021-04-22 05:42:00,14.5833597183228,0,Ambient
2021-04-22 05:45:00,14.5404586791992,0,Ambient
2021-04-22 05:48:00,14.5404586791992,0,Ambient
2021-04-22 05:51:00,14.5833597183228,0,Ambient
2021-04-22 05:54:00,14.5404586791992,0,Ambient
2021-04-22 05:57:00,14.5404586791992,0,Ambient
2021-04-22 06:00:00,14.49755859375,0,Ambient
2021-04-22 06:03:00,14.5833597183228,0,Ambient
2021-04-22 06:06:00,14.5404586791992,0,Ambient
2021-04-22 06:09:00,14.49755859375,0,Ambient
2021-04-22 06:12:00,14.5404586791992,0,Ambient
2021-04-22 06:15:00,14.49755859375,0,Ambient
2021-04-22 06:18:00,14.49755859375,0,Ambient
2021-04-22 06:21:00,14.49755859375,0,Ambient
2021-04-22 06:24:00,14.4546594619751,0,Ambient
2021-04-22 06:27:00,14.5404586791992,0,Ambient
2021-04-22 06:30:00,14.49755859375,0,Ambient
2021-04-22 06:33:00,14.49755859375,0,Ambient
2021-04-22 06:36:00,14.49755859375,0,Ambient
2021-04-22 06:39:00,14.4546594619751,0,Ambient
2021-04-22 06:42:00,14.4546594619751,0,Ambient
2021-04-22 06:45:00,14.4117574691772,0,Ambient
2021-04-22 06:48:00,14.4117574691772,0,Ambient
2021-04-22 06:51:00,14.4117574691772,0,Ambient
2021-04-22 06:54:00,14.4546594619751,0.209999993443489,Ambient
2021-04-22 06:57:00,14.4546594619751,0.649999976158142,Ambient
2021-04-22 07:00:00,14.4117574691772,1.51999998092651,Ambient
2021-04-22 07:03:00,14.368857383728,2.39000010490417,Ambient
2021-04-22 07:06:00,14.368857383728,4.13000011444092,Ambient
2021-04-22 07:09:00,14.4117574691772,7.42999982833862,Ambient
2021-04-22 07:12:00,14.368857383728,12.6800003051758,Ambient
2021-04-22 07:15:00,14.368857383728,17.9300003051758,Ambient
2021-04-22 07:18:00,14.368857383728,24.7399997711182,Ambient
2021-04-22 07:21:00,14.368857383728,37.2299995422363,Ambient
2021-04-22 07:24:00,14.368857383728,50.8400001525879,Ambient
2021-04-22 07:27:00,14.3259572982788,68.3000030517578,Ambient
2021-04-22 07:30:00,14.3259572982788,81.4199981689453,Ambient
2021-04-22 07:33:00,14.368857383728,91.120002746582,Ambient
2021-04-22 07:36:00,14.2830562591553,114.720001220703,Ambient
2021-04-22 07:39:00,14.368857383728,148.919998168945,Ambient
2021-04-22 07:42:00,14.3259572982788,202.479995727539,Ambient
2021-04-22 07:45:00,14.3259572982788,257.519989013672,Ambient
2021-04-22 07:48:00,14.3259572982788,357.440002441406,Ambient
2021-04-22 07:51:00,14.2830562591553,462.399993896484,Ambient
2021-04-22 07:54:00,14.2830562591553,527.200012207031,Ambient
2021-04-22 07:57:00,14.3259572982788,607.840026855469,Ambient
2021-04-22 08:00:00,14.3259572982788,665.599975585938,Ambient
2021-04-22 08:03:00,14.3259572982788,741.760009765625,Ambient
2021-04-22 08:06:00,14.2830562591553,818.880004882812,Ambient
2021-04-22 08:09:00,14.3259572982788,929.280029296875,Ambient
2021-04-22 08:12:00,14.3259572982788,1054.40002441406,Ambient
2021-04-22 08:15:00,14.3259572982788,1014.40002441406,Ambient
2021-04-22 08:18:00,14.3259572982788,990.080017089844,Ambient
2021-04-22 08:21:00,14.2830562591553,1045.76000976562,Ambient
2021-04-22 08:24:00,14.3259572982788,1135.68005371094,Ambient
2021-04-22 08:27:00,14.2830562591553,1124.16003417969,Ambient
2021-04-22 08:30:00,14.2830562591553,1300.16003417969,Ambient
2021-04-22 08:33:00,14.2830562591553,1156.47998046875,Ambient
2021-04-22 08:36:00,14.3259572982788,1444.47998046875,Ambient
2021-04-22 08:39:00,14.3259572982788,1576.9599609375,Ambient
2021-04-22 08:42:00,14.2830562591553,1536.64001464844,Ambient
2021-04-22 08:45:00,14.2830562591553,1607.68005371094,Ambient
2021-04-22 08:48:00,14.3259572982788,1788.80004882812,Ambient
2021-04-22 08:51:00,14.2830562591553,1863.68005371094,Ambient
2021-04-22 08:54:00,14.2830562591553,1758.71997070312,Ambient
2021-04-22 08:57:00,14.2830562591553,1915.52001953125,Ambient
2021-04-22 09:00:00,14.2830562591553,2269.43994140625,Ambient
2021-04-22 09:03:00,14.368857383728,2638.080078125,Ambient
2021-04-22 09:06:00,14.2830562591553,2685.43994140625,Ambient
2021-04-22 09:09:00,14.2830562591553,2525.43994140625,Ambient
2021-04-22 09:12:00,14.2830562591553,2667.52001953125,Ambient
2021-04-22 09:15:00,14.2830562591553,2708.47998046875,Ambient
2021-04-22 09:18:00,14.3259572982788,3078.39990234375,Ambient
2021-04-22 09:21:00,14.3259572982788,2704.63989257812,Ambient
2021-04-22 09:24:00,14.2830562591553,3907.84008789062,Ambient
2021-04-22 09:27:00,14.3259572982788,4256,Ambient
2021-04-22 09:30:00,14.368857383728,4960,Ambient
2021-04-22 09:33:00,14.4117574691772,5332.47998046875,Ambient
2021-04-22 09:36:00,14.368857383728,5301.759765625,Ambient
2021-04-22 09:39:00,14.4117574691772,5683.2001953125,Ambient
2021-04-22 09:42:00,14.4117574691772,6548.47998046875,Ambient
2021-04-22 09:45:00,14.4117574691772,6604.7998046875,Ambient
2021-04-22 09:48:00,14.49755859375,7083.52001953125,Ambient
2021-04-22 09:51:00,14.49755859375,6594.56005859375,Ambient
2021-04-22 09:54:00,14.4546594619751,7252.47998046875,Ambient
2021-04-22 09:57:00,14.49755859375,6758.39990234375,Ambient
2021-04-22 10:00:00,14.49755859375,6407.68017578125,Ambient
2021-04-22 10:03:00,14.49755859375,6827.52001953125,Ambient
2021-04-22 10:06:00,14.49755859375,6545.919921875,Ambient
2021-04-22 10:09:00,14.4546594619751,5465.60009765625,Ambient
2021-04-22 10:12:00,14.4117574691772,4549.1201171875,Ambient
2021-04-22 10:15:00,14.368857383728,6054.39990234375,Ambient
2021-04-22 10:18:00,14.4117574691772,5918.72021484375,Ambient
2021-04-22 10:21:00,14.4117574691772,5399.0400390625,Ambient
2021-04-22 10:24:00,14.4117574691772,6287.35986328125,Ambient
2021-04-22 10:27:00,14.4117574691772,6430.72021484375,Ambient
2021-04-22 10:30:00,14.4117574691772,6743.0400390625,Ambient
2021-04-22 10:33:00,14.4546594619751,7795.2001953125,Ambient
2021-04-22 10:36:00,14.5404586791992,10004.48046875,Ambient
2021-04-22 10:39:00,14.6691598892212,11008,Ambient
2021-04-22 10:42:00,14.626259803772,10275.83984375,Ambient
2021-04-22 10:45:00,14.5833597183228,10304,Ambient
2021-04-22 10:48:00,14.626259803772,10664.9599609375,Ambient
2021-04-22 10:51:00,14.626259803772,10874.8798828125,Ambient
2021-04-22 10:54:00,14.6691598892212,10388.48046875,Ambient
2021-04-22 10:57:00,14.626259803772,10088.9599609375,Ambient
2021-04-22 11:00:00,14.5833597183228,9418.240234375,Ambient
2021-04-22 11:03:00,14.626259803772,10004.48046875,Ambient
2021-04-22 11:06:00,14.6691598892212,10263.0400390625,Ambient
2021-04-22 11:09:00,14.6691598892212,9105.919921875,Ambient
2021-04-22 11:12:00,14.5404586791992,7280.64013671875,Ambient
2021-04-22 11:15:00,14.49755859375,6131.2001953125,Ambient
2021-04-22 11:18:00,14.49755859375,7600.64013671875,Ambient
2021-04-22 11:21:00,14.5833597183228,9041.919921875,Ambient
2021-04-22 11:24:00,14.5404586791992,8486.400390625,Ambient
2021-04-22 11:27:00,14.6691598892212,10895.3603515625,Ambient
2021-04-22 11:30:00,14.6691598892212,10941.4404296875,Ambient
2021-04-22 11:33:00,14.6691598892212,9105.919921875,Ambient
2021-04-22 11:36:00,14.626259803772,7390.72021484375,Ambient
2021-04-22 11:39:00,14.5404586791992,8212.48046875,Ambient
2021-04-22 11:42:00,14.5404586791992,8430.080078125,Ambient
2021-04-22 11:45:00,14.626259803772,8337.919921875,Ambient
2021-04-22 11:48:00,14.626259803772,8952.3203125,Ambient
2021-04-22 11:51:00,14.5833597183228,8931.83984375,Ambient
2021-04-22 11:54:00,14.6691598892212,9712.6396484375,Ambient
2021-04-22 11:57:00,14.626259803772,9607.6796875,Ambient
2021-04-22 12:00:00,14.6691598892212,9510.400390625,Ambient
2021-04-22 12:03:00,14.6691598892212,9551.3603515625,Ambient
2021-04-22 12:06:00,14.6691598892212,9418.240234375,Ambient
2021-04-22 12:09:00,14.6691598892212,9223.6796875,Ambient
2021-04-22 12:12:00,14.6691598892212,8875.51953125,Ambient
2021-04-22 12:15:00,14.6691598892212,8414.7197265625,Ambient
2021-04-22 12:18:00,14.6691598892212,8179.2001953125,Ambient
2021-04-22 12:21:00,14.6691598892212,7941.1201171875,Ambient
2021-04-22 12:24:00,14.6691598892212,7475.2001953125,Ambient
2021-04-22 12:27:00,14.5833597183228,7342.080078125,Ambient
2021-04-22 12:30:00,14.626259803772,7196.16015625,Ambient
2021-04-22 12:33:00,14.6691598892212,7920.64013671875,Ambient
2021-04-22 12:36:00,14.7120609283447,8135.68017578125,Ambient
2021-04-22 12:39:00,14.6691598892212,8512,Ambient
2021-04-22 12:42:00,14.6691598892212,8952.3203125,Ambient
2021-04-22 12:45:00,14.7549610137939,9187.83984375,Ambient
2021-04-22 12:48:00,14.7549610137939,9446.400390625,Ambient
2021-04-22 12:51:00,14.7549610137939,9446.400390625,Ambient
2021-04-22 12:54:00,14.7549610137939,9341.4404296875,Ambient
2021-04-22 12:57:00,14.7549610137939,9341.4404296875,Ambient
2021-04-22 13:00:00,14.7978610992432,9461.759765625,Ambient
2021-04-22 13:03:00,14.7978610992432,9607.6796875,Ambient
2021-04-22 13:06:00,14.7978610992432,9809.919921875,Ambient
2021-04-22 13:09:00,14.7978610992432,10178.5595703125,Ambient
2021-04-22 13:12:00,14.8407621383667,10613.759765625,Ambient
2021-04-22 13:15:00,14.8407621383667,11084.7998046875,Ambient
2021-04-22 13:18:00,14.8407621383667,11653.1201171875,Ambient
2021-04-22 13:21:00,14.8836622238159,12308.48046875,Ambient
2021-04-22 13:24:00,14.9265623092651,13076.48046875,Ambient
2021-04-22 13:27:00,14.9694633483887,13788.16015625,Ambient
2021-04-22 13:30:00,15.0552644729614,14341.1201171875,Ambient
2021-04-22 13:33:00,15.0552644729614,14817.2802734375,Ambient
2021-04-22 13:36:00,15.0552644729614,14986.240234375,Ambient
2021-04-22 13:39:00,15.1410646438599,15820.7998046875,Ambient
2021-04-22 13:42:00,15.1410646438599,16768,Ambient
2021-04-22 13:45:00,15.2268648147583,18099.19921875,Ambient
2021-04-22 13:48:00,15.2697658538818,19589.119140625,Ambient
2021-04-22 13:51:00,15.3555660247803,21166.080078125,Ambient
2021-04-22 13:54:00,15.3984670639038,22292.48046875,Ambient
2021-04-22 13:57:00,15.570068359375,23347.19921875,Ambient
2021-04-22 14:00:00,15.6129684448242,25968.640625,Ambient
2021-04-22 14:03:00,15.6558685302734,26132.48046875,Ambient
2021-04-22 14:06:00,15.570068359375,23347.19921875,Ambient
2021-04-22 14:09:00,15.698769569397,26050.560546875,Ambient
2021-04-22 14:12:00,15.7416696548462,27545.599609375,Ambient
2021-04-22 14:15:00,15.8703708648682,29685.759765625,Ambient
2021-04-22 14:18:00,15.8703708648682,23255.0390625,Ambient
2021-04-22 14:21:00,15.9132719039917,30177.279296875,Ambient
2021-04-22 14:24:00,15.9990720748901,31068.16015625,Ambient
2021-04-22 14:27:00,16.0419731140137,27238.400390625,Ambient
2021-04-22 14:30:00,16.1277732849121,34877.44140625,Ambient
2021-04-22 14:33:00,15.9990720748901,26398.720703125,Ambient
2021-04-22 14:36:00,16.2135734558105,25139.19921875,Ambient
2021-04-22 14:39:00,16.3422756195068,37150.71875,Ambient
2021-04-22 14:42:00,16.2993755340576,21002.240234375,Ambient
2021-04-22 14:45:00,15.698769569397,12482.5595703125,Ambient
2021-04-22 14:48:00,15.5271682739258,11847.6796875,Ambient
2021-04-22 14:51:00,15.6558685302734,34580.48046875,Ambient
2021-04-22 14:54:00,15.9561719894409,23336.9609375,Ambient
2021-04-22 14:57:00,16.5138778686523,42782.71875,Ambient
2021-04-22 15:00:00,16.7712783813477,45772.80078125,Ambient
2021-04-22 15:03:00,16.9428806304932,48066.55859375,Ambient
2021-04-22 15:06:00,17.0715827941895,49623.0390625,Ambient
2021-04-22 15:09:00,16.0848731994629,12672,Ambient
2021-04-22 15:12:00,15.9132719039917,21043.19921875,Ambient
2021-04-22 15:15:00,16.7712783813477,54947.83984375,Ambient
2021-04-22 15:18:00,16.5138778686523,17192.9609375,Ambient
2021-04-22 15:21:00,16.0848731994629,17003.51953125,Ambient
2021-04-22 15:24:00,15.9990720748901,19261.439453125,Ambient
2021-04-22 15:27:00,16.2564754486084,18974.720703125,Ambient
2021-04-22 15:30:00,16.1706733703613,21370.880859375,Ambient
2021-04-22 15:33:00,15.8274707794189,12139.51953125,Ambient
2021-04-22 15:36:00,15.7845706939697,12846.080078125,Ambient
2021-04-22 15:39:00,15.9132719039917,13470.7197265625,Ambient
2021-04-22 15:42:00,16.9428806304932,52756.48046875,Ambient
2021-04-22 15:45:00,17.2431831359863,51486.71875,Ambient
2021-04-22 15:48:00,16.7283782958984,9336.3203125,Ambient
2021-04-22 15:51:00,15.9990720748901,9292.7998046875,Ambient
2021-04-22 15:54:00,16.3422756195068,53063.6796875,Ambient
2021-04-22 15:57:00,17.2431831359863,55582.71875,Ambient
2021-04-22 16:00:00,17.5434856414795,56586.23828125,Ambient
2021-04-22 16:03:00,17.6721878051758,57651.19921875,Ambient
2021-04-22 16:06:00,17.8008880615234,58286.078125,Ambient
2021-04-22 16:09:00,17.8866901397705,58429.44140625,Ambient
2021-04-22 16:12:00,17.5863876342773,32491.51953125,Ambient
2021-04-22 16:15:00,16.7283782958984,11171.83984375,Ambient
2021-04-22 16:18:00,16.2564754486084,10311.6796875,Ambient
2021-04-22 16:21:00,16.1277732849121,9963.51953125,Ambient
2021-04-22 16:24:00,15.9990720748901,9781.759765625,Ambient
2021-04-22 16:27:00,16.4280757904053,33536,Ambient
2021-04-22 16:30:00,17.0286808013916,53452.80078125,Ambient
2021-04-22 16:33:00,17.5005855560303,52408.3203125,Ambient
2021-04-22 16:36:00,17.4576854705811,15452.16015625,Ambient
2021-04-22 16:39:00,16.8999805450439,54292.48046875,Ambient
2021-04-22 16:42:00,17.7579879760742,55234.55859375,Ambient
2021-04-22 16:45:00,17.9295902252197,42721.28125,Ambient
2021-04-22 16:48:00,17.2860832214355,23695.359375,Ambient
2021-04-22 16:51:00,16.7283782958984,16844.80078125,Ambient
